total_sold,total_rating,favorite,item_rating,cluster
703.0,703.0,3600.0,4.3,0
3300.0,3300.0,5800.0,4.8,1
18900.0,18900.0,10400.0,4.8,2
2.0,2.0,7.0,5.0,1
1800.0,1800.0,2200.0,4.9,1
6600.0,6600.0,4000.0,4.8,1
834.0,834.0,4400.0,4.7,1
508.0,508.0,614.0,4.8,1
88.0,88.0,19.0,5.0,1
2100.0,2100.0,1100.0,4.9,1
445.0,445.0,879.0,5.0,1
981.0,981.0,384.0,4.9,1
5900.0,5900.0,5100.0,4.9,1
278.0,278.0,157.0,4.9,1
32.0,32.0,61.0,4.9,1
85.0,85.0,177.0,4.9,1
197200.0,197200.0,96600.0,5.0,2
978.0,978.0,839.0,5.0,1
40.0,40.0,7.0,4.8,1
414.0,414.0,406.0,4.8,1
236.0,236.0,287.0,4.8,1
57.0,57.0,33.0,4.9,1
18.0,18.0,4.0,4.8,1
1100.0,1100.0,570.0,4.9,1
6100.0,6100.0,3600.0,4.6,0
130.0,130.0,92.0,4.8,1
447.0,447.0,333.0,4.8,1
504.0,504.0,181.0,4.9,1
111.0,111.0,68.0,5.0,1
112.0,112.0,166.0,5.0,1
539.0,539.0,180.0,4.9,1
7.0,7.0,12.0,4.9,1
10500.0,10500.0,3800.0,4.9,1
598.0,598.0,565.0,5.0,1
1600.0,1600.0,2000.0,4.9,1
3100.0,3100.0,1000.0,4.9,1
552.0,552.0,1400.0,5.0,1
757.0,757.0,160.0,4.8,1
4900.0,4900.0,3400.0,4.9,1
14100.0,14100.0,9700.0,5.0,1
193.0,193.0,44.0,4.9,1
5700.0,5700.0,2600.0,4.9,1
70.0,70.0,142.0,4.9,1
701.0,701.0,290.0,4.9,1
391.0,391.0,114.0,4.9,1
9100.0,9100.0,2600.0,4.9,1
15500.0,15500.0,5100.0,4.9,1
4500.0,4500.0,7400.0,4.9,1
4.0,4.0,1.0,5.0,1
53.0,53.0,27.0,4.9,1
26.0,26.0,385.0,4.9,1
168.0,168.0,83.0,5.0,1
3300.0,3300.0,539.0,4.9,1
1500.0,1500.0,648.0,4.9,1
2300.0,2300.0,5200.0,4.9,1
4100.0,4100.0,982.0,4.8,1
6.0,6.0,2.0,4.0,0
8300.0,8300.0,2000.0,4.9,1
5800.0,5800.0,5800.0,4.9,1
1100.0,1100.0,527.0,4.9,1
644.0,644.0,328.0,5.0,1
1800.0,1800.0,2100.0,4.9,1
476.0,476.0,476.0,4.9,1
134.0,134.0,130.0,5.0,1
68.0,68.0,339.0,4.9,1
1500.0,1500.0,3300.0,4.9,1
1900.0,1900.0,3800.0,4.9,1
10200.0,10200.0,1500.0,5.0,1
175.0,175.0,198.0,4.8,1
3000.0,3000.0,582.0,4.9,1
18000.0,18000.0,3800.0,5.0,1
155.0,155.0,91.0,4.6,0
15.0,15.0,332.0,5.0,1
262.0,262.0,595.0,4.7,1
9400.0,9400.0,7300.0,4.7,1
155.0,155.0,269.0,4.8,1
10.0,10.0,7.0,5.0,1
657.0,657.0,981.0,4.9,1
1800.0,1800.0,1300.0,4.6,0
386.0,386.0,910.0,5.0,1
6.0,6.0,17.0,5.0,1
1800.0,1800.0,222.0,4.9,1
1000.0,1000.0,361.0,4.8,1
4300.0,4300.0,1300.0,4.9,1
54.0,54.0,93.0,4.8,1
7.0,7.0,19.0,5.0,1
82.0,82.0,35.0,4.9,1
3000.0,3000.0,434.0,5.0,1
2600.0,2600.0,1100.0,5.0,1
213.0,213.0,104.0,4.9,1
165.0,165.0,58.0,4.9,1
1000.0,1000.0,644.0,4.9,1
1300.0,1300.0,272.0,4.9,1
38.0,38.0,197.0,4.6,0
5200.0,5200.0,2800.0,4.9,1
392.0,392.0,125.0,4.9,1
556.0,556.0,1300.0,4.7,1
668.0,668.0,17400.0,4.8,1
111.0,111.0,94.0,5.0,1
111.0,111.0,58.0,5.0,1
287.0,287.0,493.0,4.9,1
67.0,67.0,465.0,5.0,1
2.0,2.0,18.0,5.0,1
102700.0,102700.0,18000.0,4.9,2
799.0,799.0,1900.0,4.9,1
461.0,461.0,124.0,4.9,1
631.0,631.0,362.0,4.9,1
45.0,45.0,1.0,5.0,1
7.0,7.0,51.0,4.9,1
81.0,81.0,33.0,4.8,1
880.0,880.0,718.0,4.9,1
820.0,820.0,2000.0,4.9,1
6400.0,6400.0,1700.0,4.9,1
2200.0,2200.0,487.0,4.8,1
4900.0,4900.0,427.0,4.9,1
67.0,67.0,241.0,4.9,1
1900.0,1900.0,1100.0,4.8,1
39.0,39.0,15.0,5.0,1
1100.0,1100.0,423.0,4.9,1
174.0,174.0,43.0,4.9,1
4700.0,4700.0,1200.0,4.9,1
87.0,87.0,326.0,4.9,1
259.0,259.0,151.0,4.7,1
1200.0,1200.0,162.0,4.9,1
563.0,563.0,699.0,4.9,1
2200.0,2200.0,441.0,4.9,1
39.0,39.0,22.0,4.8,1
1300.0,1300.0,484.0,4.9,1
22400.0,22400.0,6000.0,4.9,2
9900.0,9900.0,5900.0,4.9,1
383.0,383.0,392.0,4.9,1
76.0,76.0,7.0,5.0,1
1100.0,1100.0,2200.0,4.8,1
228.0,228.0,184.0,4.9,1
226.0,226.0,351.0,4.9,1
276.0,276.0,91.0,4.9,1
2300.0,2300.0,4400.0,4.8,1
2300.0,2300.0,1300.0,4.9,1
39000.0,39000.0,46100.0,4.9,2
28.0,28.0,34.0,4.9,1
631.0,631.0,3500.0,4.9,1
881.0,881.0,4700.0,4.9,1
95.0,95.0,411.0,4.9,1
4300.0,4300.0,21.0,5.0,1
7.0,7.0,7.0,4.1,0
57.0,57.0,33.0,4.9,1
164.0,164.0,77.0,4.8,1
898.0,898.0,121.0,4.9,1
37.0,37.0,24.0,5.0,1
73.0,73.0,191.0,5.0,1
1000.0,1000.0,4600.0,4.8,1
5100.0,5100.0,9900.0,4.8,1
825.0,825.0,407.0,4.9,1
149.0,149.0,32.0,4.9,1
14.0,14.0,3.0,5.0,1
408.0,408.0,158.0,5.0,1
303.0,303.0,1100.0,4.7,1
14500.0,14500.0,22200.0,4.8,2
1100.0,1100.0,2400.0,4.9,1
1700.0,1700.0,1200.0,4.9,1
403.0,403.0,458.0,5.0,1
3300.0,3300.0,1200.0,5.0,1
53.0,53.0,25.0,4.7,1
80.0,80.0,181.0,4.9,1
11.0,11.0,2.0,5.0,1
262.0,262.0,154.0,5.0,1
380.0,380.0,229.0,4.8,1
17600.0,17600.0,2200.0,4.9,1
298.0,298.0,865.0,4.9,1
11400.0,11400.0,6700.0,4.7,1
82.0,82.0,146.0,4.9,1
201.0,201.0,1600.0,4.7,1
19600.0,19600.0,2600.0,4.9,1
72.0,72.0,70.0,4.8,1
49.0,49.0,8.0,4.8,1
248.0,248.0,199.0,5.0,1
77.0,77.0,162.0,4.9,1
636.0,636.0,338.0,4.9,1
35.0,35.0,159.0,4.4,0
125.0,125.0,169.0,4.9,1
627.0,627.0,2000.0,5.0,1
1400.0,1400.0,529.0,4.8,1
63.0,63.0,18.0,4.7,1
1700.0,1700.0,519.0,4.9,1
2300.0,2300.0,1100.0,4.8,1
43500.0,43500.0,36100.0,4.9,2
264.0,264.0,600.0,4.9,1
2200.0,2200.0,428.0,4.7,1
1600.0,1600.0,280.0,4.9,1
42.0,42.0,438.0,5.0,1
177.0,177.0,41.0,4.9,1
498.0,498.0,348.0,4.9,1
491.0,491.0,475.0,4.9,1
8900.0,8900.0,1400.0,4.9,1
76.0,76.0,81.0,4.9,1
70.0,70.0,236.0,4.8,1
3700.0,3700.0,2900.0,4.8,1
479.0,479.0,954.0,4.9,1
2500.0,2500.0,3900.0,4.8,1
80.0,80.0,57.0,4.9,1
7800.0,7800.0,5700.0,4.8,1
83.0,83.0,85.0,4.6,0
449.0,449.0,147.0,4.9,1
149.0,149.0,30.0,4.9,1
57.0,57.0,1200.0,5.0,1
238.0,238.0,237.0,4.8,1
179.0,179.0,110.0,4.9,1
9.0,9.0,13.0,5.0,1
20.0,20.0,7.0,4.5,0
364.0,364.0,149.0,5.0,1
11.0,11.0,30.0,5.0,1
2.0,2.0,1.0,5.0,1
3300.0,3300.0,746.0,4.8,1
284.0,284.0,211.0,4.8,1
35.0,35.0,509.0,4.5,0
1400.0,1400.0,1300.0,4.9,1
1300.0,1300.0,3200.0,4.8,1
1600.0,1600.0,4000.0,4.9,1
87.0,87.0,24.0,4.9,1
993.0,993.0,4500.0,4.7,1
219.0,219.0,116.0,4.9,1
3.0,3.0,10.0,5.0,1
775.0,775.0,3900.0,4.7,1
767.0,767.0,454.0,4.9,1
63.0,63.0,18.0,4.8,1
5100.0,5100.0,4300.0,4.9,1
59.0,59.0,24.0,4.9,1
2700.0,2700.0,1100.0,4.9,1
471.0,471.0,154.0,4.9,1
7000.0,7000.0,9000.0,4.9,1
68.0,68.0,20.0,4.8,1
535.0,535.0,2800.0,4.9,1
2200.0,2200.0,1000.0,5.0,1
508.0,508.0,3.0,5.0,1
5200.0,5200.0,6200.0,4.7,1
1600.0,1600.0,5000.0,4.4,0
6800.0,6800.0,3200.0,4.8,1
59.0,59.0,89.0,4.9,1
155.0,155.0,41.0,4.6,0
7100.0,7100.0,15900.0,4.9,1
445.0,445.0,80.0,4.9,1
100.0,100.0,85.0,4.9,1
1600.0,1600.0,3200.0,5.0,1
859.0,859.0,637.0,4.8,1
12.0,12.0,49.0,4.7,1
2500.0,2500.0,15400.0,4.8,1
108.0,108.0,213.0,4.8,1
28.0,28.0,37.0,5.0,1
132.0,132.0,140.0,4.7,1
2300.0,2300.0,1200.0,4.9,1
3200.0,3200.0,4200.0,4.9,1
3700.0,3700.0,13900.0,4.9,1
7.0,7.0,83.0,4.7,1
108.0,108.0,108.0,4.8,1
21700.0,21700.0,25600.0,4.9,2
265.0,265.0,64.0,4.9,1
310.0,310.0,1500.0,4.5,0
32.0,32.0,13.0,5.0,1
817.0,817.0,1100.0,4.9,1
16.0,16.0,54.0,4.6,0
361.0,361.0,483.0,5.0,1
1500.0,1500.0,1400.0,4.9,1
3200.0,3200.0,684.0,5.0,1
4100.0,4100.0,1400.0,4.9,1
5.0,5.0,13.0,4.2,0
25.0,25.0,242.0,4.9,1
5900.0,5900.0,1800.0,4.9,1
9900.0,9900.0,1700.0,4.9,1
1100.0,1100.0,591.0,4.9,1
20.0,20.0,19.0,4.8,1
1700.0,1700.0,376.0,4.9,1
1200.0,1200.0,257.0,4.9,1
544.0,544.0,120.0,5.0,1
2200.0,2200.0,795.0,5.0,1
199.0,199.0,321.0,4.9,1
967.0,967.0,202.0,5.0,1
307.0,307.0,67.0,5.0,1
982.0,982.0,907.0,4.9,1
2900.0,2900.0,2600.0,4.9,1
35.0,35.0,8.0,5.0,1
128.0,128.0,280.0,4.8,1
3600.0,3600.0,1200.0,4.9,1
15100.0,15100.0,5300.0,4.9,1
9800.0,9800.0,2000.0,4.8,1
55.0,55.0,49.0,4.9,1
29.0,29.0,95.0,5.0,1
96.0,96.0,160.0,4.9,1
10.0,10.0,2.0,4.9,1
1400.0,1400.0,215.0,4.9,1
11700.0,11700.0,10600.0,4.9,1
71.0,71.0,5.0,5.0,1
329.0,329.0,406.0,4.9,1
151.0,151.0,22.0,4.9,1
8.0,8.0,3.0,5.0,1
2.0,2.0,3.0,5.0,1
26.0,26.0,40.0,4.8,1
836.0,836.0,541.0,4.9,1
11300.0,11300.0,11900.0,4.9,1
67600.0,67600.0,12700.0,4.9,2
1600.0,1600.0,2900.0,4.9,1
276.0,276.0,175.0,4.9,1
1900.0,1900.0,2000.0,5.0,1
14.0,14.0,78.0,4.9,1
1.0,1.0,1.0,5.0,1
274.0,274.0,55.0,5.0,1
369.0,369.0,453.0,4.9,1
4700.0,4700.0,3300.0,5.0,1
427.0,427.0,235.0,4.9,1
3100.0,3100.0,11200.0,4.6,0
159.0,159.0,16.0,4.9,1
11.0,11.0,177.0,4.8,1
1800.0,1800.0,383.0,5.0,1
58.0,58.0,109.0,4.9,1
1000.0,1000.0,559.0,4.9,1
3400.0,3400.0,2900.0,4.8,1
4000.0,4000.0,2800.0,4.8,1
1600.0,1600.0,4000.0,4.9,1
3.0,3.0,2.0,5.0,1
1200.0,1200.0,574.0,4.9,1
137.0,137.0,57.0,4.9,1
11.0,11.0,31.0,4.8,1
636.0,636.0,5800.0,4.7,1
201.0,201.0,242.0,4.8,1
23.0,23.0,8.0,4.8,1
14500.0,14500.0,3900.0,4.8,1
2200.0,2200.0,166.0,5.0,1
8.0,8.0,22.0,4.9,1
536.0,536.0,85.0,4.9,1
29.0,29.0,18.0,4.7,1
134.0,134.0,101.0,4.9,1
1500.0,1500.0,344.0,5.0,1
60.0,60.0,243.0,5.0,1
990.0,990.0,1300.0,4.8,1
2000.0,2000.0,753.0,4.9,1
9.0,9.0,10.0,5.0,1
1900.0,1900.0,1600.0,4.9,1
1100.0,1100.0,251.0,5.0,1
8700.0,8700.0,14600.0,4.9,1
6400.0,6400.0,3900.0,4.9,1
192.0,192.0,143.0,4.9,1
50.0,50.0,170.0,4.9,1
3.0,3.0,1.0,5.0,1
655.0,655.0,758.0,4.8,1
9.0,9.0,12.0,5.0,1
233.0,233.0,841.0,4.9,1
761.0,761.0,1300.0,4.9,1
11600.0,11600.0,1400.0,4.9,1
251.0,251.0,194.0,5.0,1
17.0,17.0,111.0,4.8,1
3500.0,3500.0,291.0,4.9,1
31.0,31.0,15.0,5.0,1
810.0,810.0,173.0,4.9,1
176.0,176.0,165.0,4.9,1
1.0,1.0,1.0,5.0,1
11.0,11.0,18.0,5.0,1
9500.0,9500.0,6900.0,4.9,1
45.0,45.0,172.0,5.0,1
74.0,74.0,155.0,4.9,1
16400.0,16400.0,7800.0,4.9,1
99.0,99.0,78.0,5.0,1
13.0,13.0,11.0,4.9,1
28.0,28.0,38.0,5.0,1
4.0,4.0,8.0,5.0,1
199.0,199.0,255.0,4.9,1
3400.0,3400.0,936.0,4.9,1
926.0,926.0,597.0,4.9,1
23.0,23.0,143.0,4.9,1
61700.0,61700.0,6700.0,5.0,2
3300.0,3300.0,1700.0,4.9,1
6600.0,6600.0,4400.0,5.0,1
394.0,394.0,257.0,4.9,1
111.0,111.0,19.0,4.9,1
11.0,11.0,20.0,5.0,1
14.0,14.0,109.0,4.5,0
23900.0,23900.0,9000.0,4.9,2
34.0,34.0,19.0,5.0,1
10600.0,10600.0,3200.0,4.9,1
3500.0,3500.0,2900.0,4.9,1
12600.0,12600.0,8000.0,4.9,1
1500.0,1500.0,2400.0,5.0,1
11.0,11.0,99.0,5.0,1
133.0,133.0,104.0,4.9,1
2.0,2.0,3.0,5.0,1
9.0,9.0,73.0,5.0,1
8300.0,8300.0,3000.0,4.9,1
630.0,630.0,1800.0,5.0,1
2.0,2.0,3.0,5.0,1
36.0,36.0,50.0,5.0,1
249.0,249.0,158.0,4.7,1
468.0,468.0,3400.0,5.0,1
20.0,20.0,19.0,4.8,1
20.0,20.0,32.0,4.6,0
181.0,181.0,105.0,4.8,1
101.0,101.0,56.0,4.9,1
77.0,77.0,183.0,4.9,1
125.0,125.0,53.0,4.9,1
149.0,149.0,30.0,4.9,1
260.0,260.0,143.0,4.8,1
43.0,43.0,186.0,5.0,1
31300.0,31300.0,17300.0,4.9,2
2500.0,2500.0,4.0,5.0,1
296.0,296.0,543.0,5.0,1
2000.0,2000.0,1700.0,4.9,1
14600.0,14600.0,3300.0,4.8,1
477.0,477.0,1600.0,4.9,1
362.0,362.0,475.0,4.8,1
653.0,653.0,283.0,4.6,0
29700.0,29700.0,10300.0,5.0,2
16.0,16.0,32.0,4.9,1
1300.0,1300.0,735.0,4.9,1
12000.0,12000.0,11100.0,4.8,1
1800.0,1800.0,3600.0,4.8,1
1800.0,1800.0,850.0,4.9,1
11700.0,11700.0,2200.0,4.9,1
149.0,149.0,6.0,5.0,1
9100.0,9100.0,13400.0,4.8,1
348.0,348.0,6600.0,4.8,1
74.0,74.0,50.0,4.9,1
12.0,12.0,6.0,5.0,1
122.0,122.0,56.0,4.9,1
10500.0,10500.0,2500.0,4.9,1
7200.0,7200.0,2800.0,4.9,1
63.0,63.0,17.0,4.9,1
402.0,402.0,48.0,4.8,1
60.0,60.0,18.0,4.8,1
3400.0,3400.0,2300.0,4.7,1
197.0,197.0,830.0,4.4,0
11500.0,11500.0,5200.0,4.9,1
22200.0,22200.0,3500.0,4.9,1
11100.0,11100.0,2900.0,4.9,1
125.0,125.0,112.0,4.8,1
4000.0,4000.0,1200.0,4.9,1
47.0,47.0,258.0,4.8,1
20800.0,20800.0,16600.0,5.0,2
7200.0,7200.0,957.0,4.9,1
483.0,483.0,95.0,4.8,1
107.0,107.0,319.0,4.9,1
375.0,375.0,538.0,4.6,0
106.0,106.0,120.0,5.0,1
4.0,4.0,8.0,5.0,1
9300.0,9300.0,3700.0,5.0,1
1800.0,1800.0,348.0,4.8,1
16.0,16.0,14.0,4.9,1
84.0,84.0,60.0,4.9,1
2900.0,2900.0,20900.0,4.9,1
374.0,374.0,362.0,4.9,1
669.0,669.0,454.0,4.9,1
3800.0,3800.0,3200.0,4.9,1
552.0,552.0,138.0,4.9,1
51.0,51.0,55.0,4.7,1
5.0,5.0,7.0,5.0,1
1500.0,1500.0,4000.0,4.9,1
7100.0,7100.0,4900.0,4.9,1
273.0,273.0,585.0,4.8,1
18.0,18.0,1.0,5.0,1
6600.0,6600.0,11700.0,4.9,1
8500.0,8500.0,4300.0,4.9,1
9600.0,9600.0,7600.0,4.9,1
44.0,44.0,95.0,4.5,0
56.0,56.0,42.0,4.9,1
819.0,819.0,392.0,4.9,1
3300.0,3300.0,624.0,4.9,1
558.0,558.0,354.0,4.9,1
707.0,707.0,891.0,5.0,1
476.0,476.0,297.0,4.9,1
77.0,77.0,38.0,5.0,1
19.0,19.0,93.0,4.8,1
206.0,206.0,118.0,4.7,1
1100.0,1100.0,286.0,4.8,1
116.0,116.0,15.0,5.0,1
1300.0,1300.0,976.0,4.8,1
472.0,472.0,2700.0,4.6,0
253.0,253.0,369.0,4.8,1
155.0,155.0,72.0,4.9,1
6600.0,6600.0,1300.0,4.6,0
7700.0,7700.0,4200.0,4.9,1
4000.0,4000.0,635.0,4.9,1
1300.0,1300.0,1000.0,4.8,1
3300.0,3300.0,404.0,4.8,1
2900.0,2900.0,837.0,4.9,1
406.0,406.0,114.0,4.9,1
60.0,60.0,42.0,4.9,1
658.0,658.0,339.0,4.9,1
6400.0,6400.0,1600.0,4.9,1
179.0,179.0,371.0,4.8,1
1900.0,1900.0,323.0,5.0,1
86.0,86.0,97.0,4.8,1
151.0,151.0,147.0,4.8,1
4800.0,4800.0,2800.0,4.8,1
103200.0,103200.0,45700.0,4.9,2
600.0,600.0,101.0,5.0,1
97.0,97.0,3100.0,4.9,1
205.0,205.0,379.0,4.8,1
2400.0,2400.0,1400.0,4.9,1
3200.0,3200.0,16500.0,4.9,1
934.0,934.0,625.0,5.0,1
32700.000000000004,32700.000000000004,248.0,4.9,2
5.0,5.0,17.0,5.0,1
22.0,22.0,7.0,4.7,1
38.0,38.0,13.0,4.4,0
1200.0,1200.0,538.0,4.7,1
2000.0,2000.0,2400.0,4.9,1
28.0,28.0,9.0,4.9,1
615.0,615.0,971.0,4.9,1
3400.0,3400.0,1300.0,4.8,1
100.0,100.0,312.0,4.9,1
488.0,488.0,192.0,5.0,1
20900.0,20900.0,7200.0,4.8,2
1100.0,1100.0,629.0,4.9,1
47.0,47.0,137.0,4.8,1
1200.0,1200.0,319.0,4.8,1
28.0,28.0,9.0,5.0,1
1100.0,1100.0,244.0,4.8,1
591.0,591.0,413.0,4.9,1
80.0,80.0,121.0,4.9,1
18800.0,18800.0,6800.0,4.9,1
12000.0,12000.0,1400.0,5.0,1
309.0,309.0,142.0,4.8,1
7800.0,7800.0,926.0,4.9,1
320.0,320.0,556.0,4.9,1
7100.0,7100.0,3500.0,4.8,1
215.0,215.0,188.0,4.9,1
2300.0,2300.0,796.0,4.9,1
48.0,48.0,60.0,4.8,1
6.0,6.0,7.0,4.5,0
89.0,89.0,23.0,4.7,1
207.0,207.0,136.0,5.0,1
24.0,24.0,75.0,4.8,1
686.0,686.0,625.0,4.9,1
100.0,100.0,236.0,5.0,1
508.0,508.0,753.0,4.8,1
1500.0,1500.0,783.0,5.0,1
56.0,56.0,37.0,4.8,1
41.0,41.0,113.0,4.9,1
4000.0,4000.0,1800.0,4.9,1
643.0,643.0,914.0,4.7,1
1700.0,1700.0,565.0,4.8,1
4100.0,4100.0,3400.0,4.7,1
68.0,68.0,18.0,4.9,1
1600.0,1600.0,740.0,4.9,1
442.0,442.0,80.0,4.9,1
3200.0,3200.0,754.0,4.9,1
167.0,167.0,54.0,5.0,1
226.0,226.0,361.0,4.7,1
982.0,982.0,492.0,4.9,1
49.0,49.0,156.0,5.0,1
29.0,29.0,5.0,4.8,1
16.0,16.0,14.0,5.0,1
5800.0,5800.0,1200.0,4.9,1
4000.0,4000.0,750.0,4.8,1
1400.0,1400.0,1000.0,4.8,1
41.0,41.0,139.0,4.8,1
7000.0,7000.0,30600.0,4.9,2
874.0,874.0,155.0,4.9,1
354.0,354.0,359.0,4.8,1
1500.0,1500.0,539.0,4.9,1
1500.0,1500.0,3400.0,4.9,1
14600.0,14600.0,9600.0,4.9,1
1400.0,1400.0,513.0,4.9,1
3100.0,3100.0,1500.0,4.7,1
4.0,4.0,6.0,5.0,1
172.0,172.0,144.0,4.9,1
1800.0,1800.0,3000.0,4.5,0
2300.0,2300.0,2100.0,4.9,1
128.0,128.0,72.0,4.9,1
2100.0,2100.0,824.0,4.8,1
136.0,136.0,301.0,4.7,1
1.0,1.0,2.0,5.0,1
2500.0,2500.0,1700.0,4.8,1
88.0,88.0,232.0,4.9,1
161.0,161.0,410.0,4.9,1
270.0,270.0,60.0,4.8,1
2.0,2.0,8.0,5.0,1
781.0,781.0,367.0,4.8,1
181.0,181.0,598.0,4.9,1
3500.0,3500.0,5600.0,4.9,1
3900.0,3900.0,214.0,4.9,1
1100.0,1100.0,1600.0,4.9,1
334.0,334.0,267.0,4.9,1
26.0,26.0,15.0,4.8,1
12.0,12.0,4.0,4.4,0
18.0,18.0,25.0,4.7,1
252.0,252.0,671.0,4.8,1
2100.0,2100.0,424.0,4.8,1
365.0,365.0,825.0,4.8,1
82.0,82.0,4.0,5.0,1
1200.0,1200.0,784.0,4.8,1
3900.0,3900.0,11000.0,4.7,1
585.0,585.0,323.0,4.9,1
239.0,239.0,4800.0,4.9,1
1000.0,1000.0,1500.0,4.7,1
16300.0,16300.0,10000.0,5.0,1
312.0,312.0,420.0,4.8,1
3500.0,3500.0,1800.0,4.9,1
226.0,226.0,166.0,5.0,1
317.0,317.0,705.0,4.6,0
6100.0,6100.0,3000.0,4.9,1
170.0,170.0,2300.0,4.9,1
2900.0,2900.0,1700.0,4.9,1
208.0,208.0,213.0,4.9,1
293.0,293.0,845.0,4.8,1
281.0,281.0,576.0,4.9,1
48.0,48.0,20.0,5.0,1
81.0,81.0,28.0,5.0,1
26.0,26.0,21.0,4.7,1
671.0,671.0,484.0,4.8,1
151.0,151.0,129.0,4.9,1
13000.0,13000.0,2400.0,4.9,1
3400.0,3400.0,93.0,4.8,1
1100.0,1100.0,329.0,4.9,1
255.0,255.0,766.0,5.0,1
2200.0,2200.0,1800.0,4.9,1
3600.0,3600.0,2200.0,4.9,1
1100.0,1100.0,749.0,4.9,1
246.0,246.0,85.0,4.9,1
98.0,98.0,347.0,4.7,1
15500.0,15500.0,5300.0,5.0,1
75.0,75.0,48.0,4.9,1
167.0,167.0,4400.0,4.9,1
460.0,460.0,202.0,5.0,1
1.0,1.0,25.0,5.0,1
118.0,118.0,39.0,4.9,1
293.0,293.0,123.0,4.9,1
3300.0,3300.0,4400.0,4.9,1
374.0,374.0,111.0,4.9,1
3600.0,3600.0,1600.0,4.9,1
5.0,5.0,6.0,5.0,1
68.0,68.0,31.0,4.9,1
700.0,700.0,4800.0,4.9,1
2400.0,2400.0,1100.0,5.0,1
358.0,358.0,827.0,4.5,0
23.0,23.0,30.0,5.0,1
54300.0,54300.0,15400.0,4.9,2
143.0,143.0,266.0,4.7,1
882.0,882.0,262.0,4.9,1
2100.0,2100.0,768.0,4.9,1
17.0,17.0,4.0,4.9,1
13400.0,13400.0,9900.0,4.9,1
189.0,189.0,38.0,4.8,1
178.0,178.0,49.0,4.9,1
63.0,63.0,27.0,4.8,1
2000.0,2000.0,687.0,5.0,1
750.0,750.0,1200.0,4.9,1
984.0,984.0,295.0,4.9,1
1800.0,1800.0,875.0,5.0,1
174.0,174.0,145.0,5.0,1
203.0,203.0,148.0,4.8,1
93.0,93.0,30.0,5.0,1
4400.0,4400.0,929.0,4.9,1
2900.0,2900.0,3700.0,4.9,1
423.0,423.0,465.0,4.9,1
5400.0,5400.0,952.0,4.8,1
117.0,117.0,5800.0,4.9,1
5.0,5.0,2.0,5.0,1
882.0,882.0,1000.0,4.9,1
10500.0,10500.0,6300.0,4.8,1
37.0,37.0,29.0,4.9,1
1800.0,1800.0,426.0,4.9,1
3600.0,3600.0,2500.0,4.8,1
52.0,52.0,80.0,5.0,1
14400.0,14400.0,15800.0,4.8,2
166.0,166.0,172.0,5.0,1
16.0,16.0,11.0,4.8,1
219.0,219.0,216.0,4.8,1
23000.0,23000.0,10100.0,4.9,2
1600.0,1600.0,2600.0,4.7,1
279.0,279.0,329.0,4.8,1
249.0,249.0,751.0,4.8,1
4100.0,4100.0,563.0,4.9,1
41900.0,41900.0,23300.0,4.9,2
5900.0,5900.0,4400.0,4.9,1
472.0,472.0,3900.0,4.9,1
213.0,213.0,886.0,4.7,1
1.0,1.0,2.0,1.0,0
89.0,89.0,82.0,5.0,1
520.0,520.0,764.0,4.9,1
457.0,457.0,158.0,4.9,1
68000.0,68000.0,15000.0,4.8,2
16.0,16.0,43.0,4.9,1
24.0,24.0,14.0,5.0,1
2900.0,2900.0,4700.0,4.9,1
185.0,185.0,112.0,4.9,1
2500.0,2500.0,1600.0,4.9,1
918.0,918.0,1200.0,4.9,1
4700.0,4700.0,4600.0,4.9,1
5400.0,5400.0,1000.0,5.0,1
724.0,724.0,207.0,4.9,1
547.0,547.0,567.0,4.9,1
2900.0,2900.0,7100.0,4.8,1
122.0,122.0,10200.0,4.8,1
51.0,51.0,46.0,4.9,1
8.0,8.0,19.0,4.8,1
760.0,760.0,3000.0,4.9,1
26.0,26.0,916.0,4.8,1
4200.0,4200.0,193.0,4.9,1
79.0,79.0,25.0,5.0,1
64.0,64.0,74.0,4.9,1
445.0,445.0,767.0,4.9,1
860.0,860.0,651.0,4.8,1
212.0,212.0,73.0,4.8,1
2800.0,2800.0,1700.0,4.9,1
2300.0,2300.0,2000.0,4.9,1
148.0,148.0,572.0,4.9,1
1800.0,1800.0,1800.0,4.9,1
802.0,802.0,241.0,4.9,1
1.0,1.0,20.0,5.0,1
311.0,311.0,820.0,4.9,1
944.0,944.0,138.0,4.8,1
1300.0,1300.0,128.0,5.0,1
25.0,25.0,76.0,5.0,1
269.0,269.0,915.0,4.7,1
1400.0,1400.0,926.0,5.0,1
12.0,12.0,22.0,4.7,1
4.0,4.0,2.0,5.0,1
1900.0,1900.0,1000.0,4.9,1
129.0,129.0,116.0,4.9,1
7.0,7.0,14.0,5.0,1
466.0,466.0,1300.0,4.7,1
10.0,10.0,2.0,5.0,1
2900.0,2900.0,1700.0,4.8,1
65.0,65.0,5.0,5.0,1
3600.0,3600.0,5300.0,4.9,1
31300.0,31300.0,22800.0,5.0,2
757.0,757.0,3000.0,4.9,1
326.0,326.0,1100.0,5.0,1
5.0,5.0,4.0,5.0,1
297.0,297.0,482.0,4.8,1
1700.0,1700.0,1900.0,4.9,1
88.0,88.0,162.0,4.8,1
136.0,136.0,177.0,4.8,1
2900.0,2900.0,369.0,5.0,1
30.0,30.0,16.0,5.0,1
